wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,trial,probed_digit,ground_truth_pin,ground_truth_digit2
0.07702396996319294,0.07358911586925387,192,185,185,0,1,669613b5620f4711a952067bae0deb13,1108,1,9,093675,9
0.07647169497795403,0.0732324740383774,192,181,181,0,1,bf618043a31c496fab100c4796a22c29,1108,2,0,694068,9
0.07680369797162712,0.07342415489256382,192,181,181,0,1,5d97b9499a4d48939a91d9748c55ae75,1108,2,1,694068,9
0.0786383340600878,0.0749188531190157,192,181,181,0,1,71d6cf4dacd140cf921fb05650416b37,1108,2,2,694068,9
0.07773922383785248,0.07401847885921597,192,181,181,0,1,329c26f0f4ce4d78ba48e16f72a9fa5d,1108,2,3,694068,9
0.07793146488256752,0.07429545698687434,192,181,181,0,1,04165fbe480f4f5dbdf9cf15baed6fc7,1108,2,4,694068,9
0.07789231301285326,0.07423049584031105,192,181,181,0,1,09416dc3e9254e85af6e163bd01b94d6,1108,2,5,694068,9
0.07738656597211957,0.07384065422229469,192,181,181,0,1,bca95269bea94d07b167d60a8c547b8c,1108,2,6,694068,9
0.0772467099595815,0.07371095707640052,192,181,181,0,1,f2fb3be07977433084c1fd460c012f96,1108,2,7,694068,9
0.07680382602848113,0.07347390102222562,192,181,181,0,1,2424099ee5c24e5db6129ffe3e5c95f2,1108,2,8,694068,9
0.07713243598118424,0.07381833507679403,192,181,181,0,1,81b7e62086324317b7818c4392917725,1108,2,9,694068,9
0.07699269102886319,0.07355684507638216,192,183,183,0,1,212b54ab427449179eef9a06eadd006e,1108,3,0,040029,4
0.07761610392481089,0.0739800960291177,192,183,183,0,1,eb45359ab21f46d4b45e102e85cbedcc,1108,3,1,040029,4
0.0777364568784833,0.0740541280247271,192,183,183,0,1,69979723d83f44ccb19c3a103a8adc51,1108,3,2,040029,4
0.07688011508435011,0.07348865293897688,192,183,183,0,1,23134611d11e4157915440d01cfb24bb,1108,3,3,040029,4
0.07683712290599942,0.07348378910683095,192,189,189,0,1,ac36adef5f1e4bb1af4bdeeac2e75943,1108,3,4,040029,4
0.07742647198028862,0.07405608100816607,192,183,183,0,1,31670b86449c41f5898582191431db66,1108,3,5,040029,4
0.07800655602477491,0.07460424513556063,192,183,183,0,1,0a199228f50f4c608f1b18b2644c506d,1108,3,6,040029,4
0.07749250391498208,0.07423926703631878,192,183,183,0,1,6d4fe60aeae64147b7a1e14f72ebb1a9,1108,3,7,040029,4
0.07741842395626009,0.07402297691442072,192,183,183,0,1,d0ba627dfb2947ca997eff0bef20bbb9,1108,3,8,040029,4
0.07844279892742634,0.07462477288208902,192,183,183,0,1,e3064365d77f4937beb3497371b2538e,1108,3,9,040029,4
0.07787366001866758,0.074210817925632,192,181,181,0,1,e49a1094e37f42ba9cd27d9eb8b8a540,1108,4,0,951968,5
0.07735845586284995,0.07455741288140416,192,181,181,0,1,b8e9358101544c5ab3b7bef502da9572,1108,4,1,951968,5
0.07778317900374532,0.07416067505255342,192,181,181,0,1,9c2fe553145a4b1c942314fb9960e723,1108,4,2,951968,5
0.07810732605867088,0.07483850396238267,192,181,181,0,1,55054d2a8363448d980c6a7987af1b2e,1108,4,3,951968,5
0.07757152989506721,0.07390193780884147,192,181,181,0,1,914c608ef7b14f3b85b3a23da8a809a1,1108,4,4,951968,5
0.07861057692207396,0.0749941049143672,192,181,181,0,1,2b6170d5baa749d9860b5f40068830ca,1108,4,5,951968,5
0.07702221418730915,0.07341719814576209,192,181,181,0,1,41d125cfc5984011813cdde222eccbe9,1108,4,6,951968,5
0.07829303899779916,0.07494445610791445,192,181,181,0,1,4a3efa4663b04de88db80c5189553cd7,1108,4,7,951968,5
0.0768500049598515,0.07367596798576415,192,181,181,0,1,7d46f65110864c1192f13177488ff97f,1108,4,8,951968,5
0.07699990994296968,0.07364185596816242,192,181,181,0,1,4d5015e0e5f4405bb7e0c215ac072655,1108,4,9,951968,5
0.07853323291055858,0.07518113101832569,192,181,181,0,1,5549f92934614d7d973442125cd7c528,1108,5,0,903024,0
0.07807468599639833,0.07449344615451992,192,181,181,0,1,79f8eda58f4342de90940dec6ed5aba4,1108,5,1,903024,0
0.07670886907726526,0.07343305507674813,192,181,181,0,1,bf34103e2ee64914b226557134ccf1b7,1108,5,2,903024,0
0.07775393198244274,0.07444616593420506,192,181,181,0,1,9e08014609df4ff4bcffe6c09b006b48,1108,5,3,903024,0
0.0767274140380323,0.07327334303408861,192,181,181,0,1,61386556c9924b3c93b150ca072c77d0,1108,5,4,903024,0
0.07633625902235508,0.0730405889917165,192,181,181,0,1,90c2eaeaaef442509438c44ef09519f9,1108,5,5,903024,0
0.0766860859002918,0.0734819199424237,192,181,181,0,1,d949653bf86d424ca0fdd27d879e552c,1108,5,6,903024,0
0.08600264484994113,0.07494703400880098,192,181,181,0,1,686b6f26bbb047bcbca42611c4ea0538,1108,5,7,903024,0
0.07728940201923251,0.07389585883356631,192,181,181,0,1,20ac0d4f236142938d774c4de6125469,1108,5,8,903024,0
0.07828168012201786,0.0745392229873687,192,181,181,0,1,c8a20c93e3394509ad02bb8cad677d70,1108,5,9,903024,0
0.07775018899701536,0.07400425989180803,192,181,181,0,1,9b83b4e7b2164d61be3e011ec81e7487,1108,6,0,289458,8
0.0768697839230299,0.07326289499178529,192,181,181,0,1,0477f2146af94ce8b4b247e6d202db68,1108,6,1,289458,8
0.07717468100599945,0.07352747302502394,192,181,181,0,1,d27282997af9440991476819f399b5a0,1108,6,2,289458,8
0.07803569617681205,0.07431243802420795,192,181,181,0,1,0e272c98ed7a42c18a7353cee3ce16db,1108,6,3,289458,8
0.07746413978748024,0.07402594108134508,192,181,181,0,1,a92b0574525345db888f70f515afe777,1108,6,4,289458,8
0.07770611019805074,0.07414741301909089,192,181,181,0,1,c44ab900288042e1ae353ad5fe26bfa0,1108,6,5,289458,8
0.07970225089229643,0.07468636194244027,192,181,181,0,1,5f630e0a6be84171b23edd8c4139482c,1108,6,6,289458,8
0.0810860840138048,0.07752657309174538,192,181,181,0,1,da92aa571d14471ab1f6016312984951,1108,6,7,289458,8
0.0771890499163419,0.0734795699827373,192,181,181,0,1,ca12b5e950d840839eca2a807fb314f6,1108,6,8,289458,8
0.07673469604924321,0.07302299002185464,192,181,181,0,1,e33f911696c64b669e8b170572b26762,1108,6,9,289458,8
0.07722519501112401,0.07387181208468974,192,181,181,0,1,ab4f7d92c241438bb01f3135a30ffa44,1108,7,0,508025,0
0.0768694959115237,0.07335163210518658,192,181,181,0,1,3ac2a53c712345bcb0a8f6589c68a4ca,1108,7,1,508025,0
0.0777255177963525,0.07398610096424818,192,181,181,0,1,d88f1cb06be147c18a4d5df8573065c3,1108,7,2,508025,0
0.0783698910381645,0.0746669378131628,192,181,181,0,1,805f6ce27d164df1a6ee7b2e239c8d92,1108,7,3,508025,0
0.07806646614335477,0.07436432782560587,192,181,181,0,1,24a563a22d25471fb2a98633fed2e6bb,1108,7,4,508025,0
0.07825872302055359,0.07448247307911515,192,181,181,0,1,cf319c97fd9f48a4b250725cbab4887c,1108,7,5,508025,0
0.07718393113464117,0.07333272090181708,192,181,181,0,1,051d8026916442d785ec11d3ddadcbdb,1108,7,6,508025,0
0.07659200811758637,0.07314207986928523,192,181,181,0,1,df1fe005b7c743b390af69f0a5ca77ae,1108,7,7,508025,0
0.07743418891914189,0.07376467692665756,192,181,181,0,1,4c941ff75ccf486b89bd033d4b2cf4b9,1108,7,8,508025,0
0.07751462189480662,0.0740699099842459,192,181,181,0,1,85cb2ff755e84e128a937992e2a7f4a7,1108,7,9,508025,0
0.07798056094907224,0.07448056992143393,192,181,181,0,1,046c1ebe6aec49c4add5742931ddb660,1108,8,0,535816,3
0.07782476907595992,0.07426743302494287,192,181,181,0,1,b453e89f6a864320a08859e061b97e2e,1108,8,1,535816,3
0.07726591592654586,0.0736491559073329,192,181,181,0,1,17f11d5338b54ee0a536d0575318d1cc,1108,8,2,535816,3
0.07727850880473852,0.0740098780952394,192,181,181,0,1,59b3b14449c3466f88cbf2fd42381713,1108,8,3,535816,3
0.07715122890658677,0.0738363261334598,192,181,181,0,1,35dfc08cd32442b0a60adbe28b5a97f0,1108,8,4,535816,3
0.07773024099878967,0.07431583292782307,192,181,181,0,1,5cbae4bc5db84cbfa260edbc32545d48,1108,8,5,535816,3
0.07737582200206816,0.07372845313511789,192,181,181,0,1,721976b566214766916c7b7bdf9542bf,1108,8,6,535816,3
0.07804917101748288,0.07431821688078344,192,181,181,0,1,bd87820500cf4ef18c3977950f0ff3c8,1108,8,7,535816,3
0.07823742786422372,0.07445141789503396,192,181,181,0,1,3f9daf9aeec848a896deaeb6269fe13e,1108,8,8,535816,3
0.07815942796878517,0.0744723139796406,192,181,181,0,1,3866c97083ca450dbd8ee20ff4e0ab6b,1108,8,9,535816,3
0.07710871612653136,0.07373152510263026,192,181,181,0,1,1325d041237e4104aef8eaba0f105909,1108,9,0,672942,7
0.07711308496072888,0.07357326801866293,192,181,181,0,1,f4bcf57100bc4ce3bd7c53970cf51a10,1108,9,1,672942,7
0.07760187308304012,0.0739826001226902,192,181,181,0,1,9eae88bd105547a99d8141922e954e31,1108,9,2,672942,7
0.07792233908548951,0.07485266891308129,192,181,181,0,1,efee5444b8304b57ad51540299b979df,1108,9,3,672942,7
0.07776101003400981,0.07459271606057882,192,181,181,0,1,f30570e50b19433495f265934968d7d3,1108,9,4,672942,7
0.07840646989643574,0.07493959809653461,192,181,181,0,1,ce8ffeccab014e39be8602dfd9fe24f3,1108,9,5,672942,7
0.07720948592759669,0.07386802299879491,192,181,181,0,1,ea0a0a279766470e9a0ee3a9d23a7e48,1108,9,6,672942,7
0.07729041506536305,0.07364715822041035,192,181,181,0,1,512f74656acc45faaf3653320fa23a3c,1108,9,7,672942,7
0.08060491806827486,0.07688422012142837,192,181,181,0,1,7fd93d0e635e4365bccf897f915ebf6e,1108,9,8,672942,7
0.07714886218309402,0.0736086459364742,192,181,181,0,1,cb42dfa4e15442cba7b73aa6bfd7f49b,1108,9,9,672942,7
0.07758161798119545,0.07424106588587165,192,181,181,0,1,ba84ecf3533242cfb43ca58f60067b53,1108,10,0,379245,7
0.07718292693607509,0.07381128706037998,192,181,181,0,1,5b4dfb385ea84256b5201a2405321481,1108,10,1,379245,7
0.07725001499056816,0.07412333809770644,192,181,181,0,1,70ad506a573246c28b59f97bf13a1b47,1108,10,2,379245,7
0.07699290895834565,0.073635095031932,192,181,181,0,1,20ee6ab0d051474bb0c80f614d3120bc,1108,10,3,379245,7
0.07734468812122941,0.07373767113313079,192,181,181,0,1,de717c7f3d814ef5aeb232a42577f506,1108,10,4,379245,7
0.07701991801150143,0.07344811805523932,192,181,181,0,1,0122ab576cf842e48bf5787ccbb30f98,1108,10,5,379245,7
0.0770453258883208,0.07384402514435351,192,181,181,0,1,2d7ba1ba7e5a4454ad563935a16f4edf,1108,10,6,379245,7
0.07807110995054245,0.0747135179117322,192,181,181,0,1,c2d18a3e5c234a4986c4675b6908d78b,1108,10,7,379245,7
0.07674657297320664,0.07329522003419697,192,181,181,0,1,3d563221fcfd4d5784e6858707d5bceb,1108,10,8,379245,7
0.07714092708192766,0.0740142019931227,192,181,181,0,1,9e50d243046e401da039b4c329005877,1108,10,9,379245,7
0.07680273312143981,0.07361853495240211,192,181,181,0,1,8d38d0102446495abda9d8e4799c576f,1108,11,0,482062,8
0.07652796315960586,0.07330096489749849,192,181,181,0,1,ffffce84d5c2477c97e2c5e9bdbbdbe6,1108,11,1,482062,8
0.07676122896373272,0.073510373942554,192,181,181,0,1,cc4cb510e02b479bb8b9877572b5a1a6,1108,11,2,482062,8
0.07825263100676239,0.07457242999225855,192,181,181,0,1,e96a6371894b4b409355cdb9a6e65267,1108,11,3,482062,8
0.07720088004134595,0.07407681085169315,192,181,181,0,1,3889aec51e8940d9b5b5df672f66529b,1108,11,4,482062,8
0.07809533411636949,0.07484998391009867,192,181,181,0,1,359c6a343b4a4e4bae4d6def98e85e22,1108,11,5,482062,8
0.07777334889397025,0.07441366207785904,192,181,181,0,1,76f2c7fe750648bb8fbbadd356558488,1108,11,6,482062,8
0.07685396587476134,0.07348443893715739,192,181,181,0,1,752008ce0ecc496282c23ec212136721,1108,11,7,482062,8
0.07600867981091142,0.07325675780884922,192,181,181,0,1,d1e6b9e1494f4642b6b4a9e73ff36c6b,1108,11,8,482062,8
0.0762241049669683,0.07332498184405267,192,181,181,0,1,67a10eba7b9c4ed88101e6e03b909044,1108,11,9,482062,8
0.0758116717915982,0.07308731693774462,192,181,181,0,1,052a74ba02ba4c25b704b6308786e9f7,1108,12,0,623792,2
0.07656490779481828,0.07366389711387455,192,181,181,0,1,6500b5f123e94023b1e7446265ea540d,1108,12,1,623792,2
0.07843943405896425,0.07518821093253791,192,181,181,0,1,7a7e82baa082487c92053411c131186d,1108,12,2,623792,2
0.07802438992075622,0.07476718397811055,192,181,181,0,1,8287a1ab2a8347bbb6130058691ab954,1108,12,3,623792,2
0.07759259594604373,0.07470383984036744,192,181,181,0,1,007c8cb56b184d0e8b4decdce0033c09,1108,12,4,623792,2
0.0765154839027673,0.07350439205765724,192,181,181,0,1,c63752f604a74035a90dc43f7faec629,1108,12,5,623792,2
0.07632970693521202,0.07337888702750206,192,181,181,0,1,415a619cda2e4a07bf2bb309c6751c95,1108,12,6,623792,2
0.07639020401984453,0.07347485609352589,192,181,181,0,1,efa876a4b0024c8a9665d50ee32765f0,1108,12,7,623792,2
0.0770059369970113,0.07393284304998815,192,181,181,0,1,2c1fb7ac9a294086847e6f4dc7b929aa,1108,12,8,623792,2
0.0798669159412384,0.07657769415527582,192,181,181,0,1,50eba8a52faf43aeb8c34ce73e5251f8,1108,12,9,623792,2
0.07689123204909265,0.07366359396837652,192,181,181,0,1,e22d0f27b3a44a7c8870b506aac51705,1108,13,0,417573,1
0.07683820789679885,0.07379951514303684,192,181,181,0,1,31926e6b468c4ddaa974d8ef002ed199,1108,13,1,417573,1
0.07690788805484772,0.0739979159552604,192,181,181,0,1,46b8e0f34bc64677ab8bda40032fe8e6,1108,13,2,417573,1
0.0772878909483552,0.07431151904165745,192,181,181,0,1,a743e95d81294f0c9e0485f5ed23db4e,1108,13,3,417573,1
0.07742982800118625,0.07446315209381282,192,181,181,0,1,81e2d3f0bb5c4dd387762f64f804b1a1,1108,13,4,417573,1
0.0768825279083103,0.07415919797495008,192,181,181,0,1,021c3b4506244c04afe7672b0e1c5a77,1108,13,5,417573,1
0.07758192508481443,0.07460672105662525,192,181,181,0,1,a516d3a3949840a4b281650c9c3c9427,1108,13,6,417573,1
0.07657998288050294,0.07411775691434741,192,181,181,0,1,94edc9292d0745a8b66a8a8eb44395bc,1108,13,7,417573,1
0.07707206602208316,0.07405487704090774,192,181,181,0,1,e3424557ff0a43fda5db303e356d90ef,1108,13,8,417573,1
0.07665780698880553,0.0737673242110759,192,181,181,0,1,c67d891bd8f242058ef4a74bb47786ce,1108,13,9,417573,1
0.0772133469581604,0.07424774300307035,192,181,181,0,1,768bfba2129d46bbb0e39efbce2aaa95,1108,14,0,524506,2
0.07665628707036376,0.07387623703107238,192,181,181,0,1,c83fc465e419407b9ad7597d666ccc02,1108,14,1,524506,2
0.07598061906173825,0.07306850282475352,192,181,181,0,1,9479b3f483e44379af24abcd6727fba5,1108,14,2,524506,2
0.077166787115857,0.07419428694993258,192,181,181,0,1,75e9606e899c452f9c0a12ce0e03312d,1108,14,3,524506,2
0.0766645921394229,0.07365167513489723,192,181,181,0,1,79dfe12a8cd64faf8644d5fc3a50d2e6,1108,14,4,524506,2
0.07739552506245673,0.07452171295881271,192,181,181,0,1,952abeb3cc23448ea6dda995da55c9a2,1108,14,5,524506,2
0.07660380704328418,0.07371129188686609,192,181,181,0,1,e304ec3167b44753b4ade85fc0efaa65,1108,14,6,524506,2
0.07628425303846598,0.07340816990472376,192,181,181,0,1,3f698a1b76464a7f96a05eaed2097ce6,1108,14,7,524506,2
0.07706741103902459,0.07412503892555833,192,181,181,0,1,ed8690d809a947f795ac8ff46c6d378d,1108,14,8,524506,2
0.07690859399735928,0.07404457405209541,192,181,181,0,1,14e4b4fcf5a0466c99cd98c2872700ee,1108,14,9,524506,2
0.07666800008155406,0.07366746780462563,192,181,181,0,1,42df910f85874e4ab46c462827a31e75,1108,15,0,306227,0
0.07666824012994766,0.07384039601311088,192,181,181,0,1,acf5079df5364f99b3a1109445a90df7,1108,15,1,306227,0
0.07769744796678424,0.07481514010578394,192,181,181,0,1,59ac17e7ac4e469782988c47749e1635,1108,15,2,306227,0
0.07710717106238008,0.07412348710931838,192,181,181,0,1,49c8d694a6034dbfbc397b128724220b,1108,15,3,306227,0
0.07720035687088966,0.07427395298145711,192,181,181,0,1,b7693c3648624c339b4f10e50ac88680,1108,15,4,306227,0
0.07786692096851766,0.07493034098297358,192,181,181,0,1,d0c2978a9c4c4f6aae557dfe760f607c,1108,15,5,306227,0
0.07689409889280796,0.07407700689509511,192,181,181,0,1,7515af1e80f442a899dfa6801ac7b18a,1108,15,6,306227,0
0.07805137103423476,0.07503888616338372,192,181,181,0,1,a46ce9f23e05427d8851f78b85040707,1108,15,7,306227,0
0.07739895000122488,0.0745350590441376,192,181,181,0,1,f6c8febd52b64670b25bd9ddf487ac81,1108,15,8,306227,0
0.07824717997573316,0.07529568811878562,192,181,181,0,1,8e2cc698ccd449a0bcf6507d0fb94873,1108,15,9,306227,0
0.0756986029446125,0.072784966789186,192,181,181,0,1,5f7e4084958947c9b291f9508479d9fd,1108,16,0,746001,4
0.07618177379481494,0.07322850497439504,192,181,181,0,1,ddb7aed4bcc240b9a537b57b2c5f2ec3,1108,16,1,746001,4
0.07624190207570791,0.07329095411114395,192,181,181,0,1,ef55bc3c670142da8118eb2b6f900971,1108,16,2,746001,4
0.07759421598166227,0.07462563598528504,192,181,181,0,1,7aa13e5190aa44309be800281c279b86,1108,16,3,746001,4
0.07641433598473668,0.07366982102394104,192,181,181,0,1,f674a33690c247f49aab0107f5275232,1108,16,4,746001,4
0.0778118020389229,0.07495592604391277,192,181,181,0,1,8d5b1870749e47f59419e8382df08675,1108,16,5,746001,4
0.07664494612254202,0.07388546993024647,192,181,181,0,1,fed84ae560ec4b348f0790de21600995,1108,16,6,746001,4
0.07749208714812994,0.07459219614975154,192,181,181,0,1,51038e73c2884f4a9f68027a238d6fc8,1108,16,7,746001,4
0.07811532402411103,0.07513583195395768,192,181,181,0,1,7ff9c33ebb714c979f6bd7a8230950e5,1108,16,8,746001,4
0.0783157569821924,0.0754066810477525,192,181,181,0,1,1d40ad96f2d84f83acb90c241fc190cd,1108,16,9,746001,4
0.07762420107610524,0.07457066001370549,192,181,181,0,1,b5d97ab7bdf744c8b24813af007f8472,1108,17,0,155754,5
0.07684405101463199,0.07378958212211728,192,181,181,0,1,62cb74b20bcd472b893727b1d12a3a5a,1108,17,1,155754,5
0.07807654002681375,0.0749368870165199,192,181,181,0,1,3f6ca511b80a4da3a6f33d72702eff2a,1108,17,2,155754,5
0.07898014690726995,0.0753192100673914,192,181,181,0,1,f80af35904964880b82d9363e926bc21,1108,17,3,155754,5
0.07646800088696182,0.0732051630038768,192,181,181,0,1,d74baddb04be4aa89a7ee77c51b4ffe8,1108,17,4,155754,5
0.07729002297855914,0.07362177409231663,192,181,181,0,1,8b98d3fb0bac42cea557e1e2cca2a179,1108,17,5,155754,5
0.07857089606113732,0.07494491920806468,192,181,181,0,1,0caf0d261a4b4468b6fbaf35ada0e74a,1108,17,6,155754,5
0.07790916413068771,0.07429955387488008,192,181,181,0,1,39c3329be429469b8d563965c3d57447,1108,17,7,155754,5
0.07689914107322693,0.07368065393529832,192,181,181,0,1,977a1b9d5f32492eb9d9336071a0ec5f,1108,17,8,155754,5
0.07831564685329795,0.07518189703114331,192,181,181,0,1,12848c16b9b3485cb10a45dbed1424de,1108,17,9,155754,5
0.07600132678635418,0.07326556299813092,192,181,181,0,1,feab0582b88c4d858dc65d68b6933ce3,1108,18,0,941207,4
0.0758595340885222,0.07294448907487094,192,181,181,0,1,92d2c033b2e6428c892837566b3fffc0,1108,18,1,941207,4
0.0768641959875822,0.07365014194510877,192,181,181,0,1,5e2ef49da1404f49806a56228dff11d2,1108,18,2,941207,4
0.07708301488310099,0.073870720108971,192,181,181,0,1,3e9b4cd818e14219ab690da641669368,1108,18,3,941207,4
0.07691968511790037,0.07386900903657079,192,181,181,0,1,fe6259441f344bf2b23c5c5279b06be5,1108,18,4,941207,4
0.07636958593502641,0.0734226368367672,192,181,181,0,1,e604ad163f9f43d183789be3155816b6,1108,18,5,941207,4
0.07782807596959174,0.0746666300110519,192,181,181,0,1,37459b73f76f4b8ba89973c7f141c31e,1108,18,6,941207,4
0.08288999903015792,0.07908843690529466,192,181,181,0,1,709632aa86414757903fdb60541e9c2c,1108,18,7,941207,4
0.08512815902940929,0.07454477297142148,192,181,181,0,1,c14e4341464946cdbffec584999495d1,1108,18,8,941207,4
0.07670673984102905,0.0737835681065917,192,181,181,0,1,e5398e1b69a0473aade89a06c5a31257,1108,18,9,941207,4
0.07851496106013656,0.07531127496622503,192,183,183,0,1,84f14e39855441c68e8a8ebf635c5c31,1108,19,0,064305,6
0.07651973096653819,0.07330454094335437,192,183,183,0,1,5bb3ee9d0fe6441e9a10364f5615bd7f,1108,19,1,064305,6
0.07703447085805237,0.07402483397163451,192,183,183,0,1,0ff339b4f31e4f3d9a700fd5d93654fb,1108,19,2,064305,6
0.07621779292821884,0.07324614096432924,192,183,183,0,1,0354d450f617406ca6f79e14e73ffb49,1108,19,3,064305,6
0.07756404299288988,0.07402245001867414,192,183,183,0,1,13ede2889e13404896bbd694da06d12b,1108,19,4,064305,6
0.07679918897338212,0.07343900692649186,192,183,183,0,1,3b95b7fbd5f04e3486db9ad605c9a3ae,1108,19,5,064305,6
0.07733893697150052,0.07410433888435364,192,185,185,0,1,b0eaa9f415994b5899aa38bbedb5d63f,1108,19,6,064305,6
0.07787769404239953,0.07436547707766294,192,183,183,0,1,e4b689fd69d347cda445169c0c7ae96f,1108,19,7,064305,6
0.0775626830291003,0.07411977904848754,192,183,183,0,1,8c22e7d2d3394f8ca9ab74b8019651ad,1108,19,8,064305,6
0.08411159296520054,0.0737642718013376,192,183,183,0,1,c110885a3e684a4c8306c585efed52b8,1108,19,9,064305,6
0.07714341697283089,0.07413813099265099,192,181,181,0,1,f5a903f913de49119a831b73a01d8fbc,1108,20,0,803358,0
0.07716116099618375,0.07427675602957606,192,181,181,0,1,053ba2c5ebd549d1a114738320e0cb39,1108,20,1,803358,0
0.07804257492534816,0.07507305010221899,192,181,181,0,1,a29115fab4d146cf94072bcd4cc35544,1108,20,2,803358,0
0.07628448214381933,0.07349588698707521,192,181,181,0,1,2c5001dfc19648b0b6c0dd110d120444,1108,20,3,803358,0
0.07756783603690565,0.07462578313425183,192,181,181,0,1,6153fa5bd745428091059b2611834b0b,1108,20,4,803358,0
0.0778517248108983,0.0747257829643786,192,181,181,0,1,d39f0be4adfa4acd9484333f23eb053e,1108,20,5,803358,0
0.0772907780483365,0.07442627800628543,192,181,181,0,1,ea50586bca484f058d06a655beea73a2,1108,20,6,803358,0
0.0771167129278183,0.07411987613886595,192,181,181,0,1,62abaa5927da405a935bf074971b202c,1108,20,7,803358,0
0.07745781890116632,0.07449879101477563,192,181,181,0,1,ce89fd35f2c14bea8022d126da857131,1108,20,8,803358,0
0.07653560396283865,0.07358047994785011,192,181,181,0,1,d7f2eb8771724b7eb1511e32d09a86a2,1108,20,9,803358,0
0.07661810098215938,0.07358097587712109,192,181,181,0,1,9de8aa6107d44cd5ac331d0e4aa0e264,1108,21,0,185120,8
0.07741511496715248,0.07431430881842971,192,181,181,0,1,1314eeda5fee41cea7cffd650a8d31c5,1108,21,1,185120,8
0.07777697406709194,0.07441933499649167,192,181,181,0,1,1e4cd95c752740a08679fb027034c693,1108,21,2,185120,8
0.07738249097019434,0.07381510687991977,192,181,181,0,1,04ab39192e3647cb83264f158e1173a7,1108,21,3,185120,8
0.07734722690656781,0.0740329478867352,192,181,181,0,1,43bb415636794441a740e16724d71e0b,1108,21,4,185120,8
0.07833876903168857,0.07477804087102413,192,181,181,0,1,02705177ae3147ca8c01f72ef0d85892,1108,21,5,185120,8
0.07653463003225625,0.0731162850279361,192,181,181,0,1,b743f825153f42d28e34201f7e65e41b,1108,21,6,185120,8
0.0767740230076015,0.07335318392142653,192,181,181,0,1,75cb9691d17344be9d0ccbca3c883d9b,1108,21,7,185120,8
0.07742865197360516,0.07389341108500957,192,181,181,0,1,3818b66e8a684bffb2b34956ab0d0f67,1108,21,8,185120,8
0.07677716016769409,0.07386952312663198,192,181,181,0,1,436a3444e52049d4981adc5e2030103f,1108,21,9,185120,8
0.07790343905799091,0.0745914641302079,192,181,181,0,1,8490e2cc591c4a958ccb1247fe528397,1108,22,0,866782,6
0.07707946584559977,0.074109205044806,192,181,181,0,1,0c15457d646f4657a19ac9c77a8f4706,1108,22,1,866782,6
0.07779420702718198,0.07489061797969043,192,181,181,0,1,d15441ed7d6944c4be899b76ae90960c,1108,22,2,866782,6
0.07686247187666595,0.07362942607142031,192,181,181,0,1,afac62be1a5646069694000bf15ce595,1108,22,3,866782,6
