wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,trial,position,known_prefix_so_far,guess_digit,ground_truth_pin,ground_truth_digit_this_position
0.07667889399453998,0.0735410728957504,193,191,191,0,1,db6e17bbeed94fc986e8c5c38deedc33,1109,0,6,04245,9,042457,7
0.0775615421589464,0.07455837889574468,193,181,181,0,1,d4815afb20884043b7e697bbb43f22e1,1109,1,1,,0,676939,6
0.07643111608922482,0.07308372482657433,193,181,181,0,1,c9ea675a8ffb4b27951f40d6315177d5,1109,1,1,,1,676939,6
0.07755008712410927,0.07409070990979671,193,181,181,0,1,d89a5dc0df2548efa5bcf6b896f94273,1109,1,1,,2,676939,6
0.07711453107185662,0.07389213307760656,193,181,181,0,1,8c9a5dcb5a9b4825b18e9da1b2fee081,1109,1,1,,3,676939,6
0.07708524982444942,0.07420355989597738,193,181,181,0,1,2b5c33ea8e454b72803396f7767d13f3,1109,1,1,,4,676939,6
0.08513897215016186,0.07403971790336072,193,181,181,0,1,22824a0232ee4622aa7ca7f9026332cb,1109,1,1,,5,676939,6
0.07689996808767319,0.0739879091270268,193,183,183,0,1,8db7c5fdccfd45328f5049686deb8579,1109,1,1,,6,676939,6
0.07747551007196307,0.074373384937644,193,181,181,0,1,dc5041ea8ebb40fd9cd3539666d99c73,1109,1,1,,7,676939,6
0.07753608585335314,0.07421488780528307,193,181,181,0,1,769b2670a2c1424785235629635e5a66,1109,1,1,,8,676939,6
0.07722211512736976,0.07406205381266773,193,181,181,0,1,ff696d383a1b430cb3384f40668ec629,1109,1,1,,9,676939,6
0.07781453593634069,0.07470369199290872,193,183,183,0,1,2dedbf0d80104a5b91372a845e897170,1109,1,2,6,0,676939,7
0.07690587197430432,0.07380323600955307,193,183,183,0,1,6bb6fda6a6f7402084bff9df6958db3b,1109,1,2,6,1,676939,7
0.07683681487105787,0.074104213854298,193,183,183,0,1,d9893361ee984aa0aff66d598d1934dd,1109,1,2,6,2,676939,7
0.0774859581142664,0.07446436095051467,193,183,183,0,1,3ee2d039f58d43c59d5adaf1da3d767d,1109,1,2,6,3,676939,7
0.07701579295098782,0.07390222884714603,193,183,183,0,1,9a7606a3549f4017b3dbbd8bc60a748a,1109,1,2,6,4,676939,7
0.07788957701995969,0.07473678002133965,193,183,183,0,1,5e47b713a1dd4990958f53a013d39903,1109,1,2,6,5,676939,7
0.07672819099389017,0.0735813609790057,193,183,183,0,1,6914e9d606114fc8be1f055505104b18,1109,1,2,6,6,676939,7
0.07693342491984367,0.0737361318897456,193,185,185,0,1,7612b51efa084580bfb0df8cc2e92aeb,1109,1,2,6,7,676939,7
0.07914782897569239,0.07585463114082813,193,183,183,0,1,c4ceb43edee3475bbd851938f739ff70,1109,1,2,6,8,676939,7
0.07907718792557716,0.07551997201517224,193,183,183,0,1,070000a08e464b408ad961ca8b9c8c3e,1109,1,2,6,9,676939,7
0.08748524985276163,0.08421360305510461,193,185,185,0,1,36d4a00b82214eedab5580d2bc868234,1109,1,3,67,0,676939,6
0.08773462707176805,0.0845316220074892,193,185,185,0,1,54a55c067f6a42f3a60331fb93fd1e97,1109,1,3,67,1,676939,6
0.0872857270296663,0.0844846130348742,193,185,185,0,1,0af9ee4e27384f4aad52c29979fab537,1109,1,3,67,2,676939,6
0.08782808389514685,0.08494061790406704,193,185,185,0,1,93839f3909784dc99b0672c2dfb4b41c,1109,1,3,67,3,676939,6
0.08939131489023566,0.08462834311649203,193,185,185,0,1,b9cca5ff6e694d8c8eb0257c2f8b0d0d,1109,1,3,67,4,676939,6
0.08537159790284932,0.08254976407624781,193,185,185,0,1,55d32d72c9c84303bba7f86b68cc3429,1109,1,3,67,5,676939,6
0.07642553211189806,0.07375456392765045,193,187,187,0,1,2d8829bb873848f9ba4b00755950f88e,1109,1,3,67,6,676939,6
0.07726657902821898,0.07423652010038495,193,185,185,0,1,0554830bcca4439c82a4fd67d22fc3e9,1109,1,3,67,7,676939,6
0.07749629416503012,0.07385517191141844,193,185,185,0,1,af82a8d6bbbb47d3828a3662a7f1538e,1109,1,3,67,8,676939,6
0.07815513201057911,0.07469246000982821,193,185,185,0,1,8902672fe5b94b4d8e56fca1ed360f2f,1109,1,3,67,9,676939,6
0.07850214303471148,0.07499916711822152,193,187,187,0,1,c018b748698f4a10b47ca7359cb7f6b6,1109,1,4,676,0,676939,9
0.07666462217457592,0.07323585404083133,193,187,187,0,1,3db427e0ca78465bbef1b4766a8a7173,1109,1,4,676,1,676939,9
0.07676964695565403,0.07326105493120849,193,187,187,0,1,01aa54738f734243a7804e1027cc1479,1109,1,4,676,2,676939,9
0.07749658194370568,0.07387483608908951,193,187,187,0,1,c414d08b9b3646f1921251a3202ff870,1109,1,4,676,3,676939,9
0.07667748583480716,0.0731427341233939,193,187,187,0,1,161a3254282a4465a655ad0af5f62fd8,1109,1,4,676,4,676939,9
0.07714768219739199,0.07373056281358004,193,187,187,0,1,061c1575362e4d22b26cd9bd5305ab56,1109,1,4,676,5,676939,9
0.07727006706409156,0.07376325107179582,193,187,187,0,1,c2d1a991dc6f407882fcffe3ca207cb5,1109,1,4,676,6,676939,9
0.07976404181681573,0.07605317700654268,193,187,187,0,1,9a8208bf070242feafae0c4ac481bff2,1109,1,4,676,7,676939,9
0.07770597608759999,0.07408075779676437,193,187,187,0,1,3f2c1389d4ef4a5aa87675d27543d632,1109,1,4,676,8,676939,9
0.07694795308634639,0.07340918388217688,193,189,189,0,1,522b0655f9a243e892af2c8e63696aec,1109,1,4,676,9,676939,9
0.07786692096851766,0.07439415412954986,193,189,189,0,1,db8302cd699d401c88d5d6ae18a1de02,1109,1,5,6769,0,676939,3
0.07805525907315314,0.07438778504729271,193,189,189,0,1,e52d6424e8d44b4dabd43ed2f9062db2,1109,1,5,6769,1,676939,3
0.07709366595372558,0.0734840810764581,193,189,189,0,1,f86d528c6159452f8fbb11ef360a81e6,1109,1,5,6769,2,676939,3
0.0765540290158242,0.07317884592339396,193,191,191,0,1,b18db11256ee4af8a0d2cca7fab73212,1109,1,5,6769,3,676939,3
0.07761451904661953,0.07405029400251806,193,189,189,0,1,0ca2c3f8bc9740b391ca361088e4f8bb,1109,1,5,6769,4,676939,3
0.0791983250528574,0.0756806768476963,193,189,189,0,1,79026c220eb84ae9a7b2bcc8a32ad5ea,1109,1,5,6769,5,676939,3
0.07645374001003802,0.07293994794599712,193,189,189,0,1,09f268028ae54dc4956aa6ea26a61170,1109,1,5,6769,6,676939,3
0.076942432904616,0.07381137879565358,193,189,189,0,1,c84e9884900d4f76a2cd62ff1c87a8ca,1109,1,5,6769,7,676939,3
0.07682694285176694,0.07366454601287842,193,189,189,0,1,6f8374ce1cf147a6becb57c337481393,1109,1,5,6769,8,676939,3
0.07709977799095213,0.07400318887084723,193,189,189,0,1,9be0aaed71f744e9922b9d35e25c1e96,1109,1,5,6769,9,676939,3
0.07728502806276083,0.07410877500660717,193,191,191,0,1,7e8982fba26842a9afee45fb0a99ef26,1109,1,6,67693,0,676939,9
0.07615940202958882,0.073053820990026,193,191,191,0,1,999a6f7ae8684f0c8118d4af49bd6f24,1109,1,6,67693,1,676939,9
0.07624890608713031,0.07322670216672122,193,191,191,0,1,0912bfcbeb4c48aea0d38b3e79def448,1109,1,6,67693,2,676939,9
0.07647065189667046,0.07336603105068207,193,191,191,0,1,86e0a5c9ef0d4274b83d045d70905ce1,1109,1,6,67693,3,676939,9
0.07728859502822161,0.07380502810701728,193,191,191,0,1,6845f5c240dc481dabd61d5447db5c32,1109,1,6,67693,4,676939,9
0.0767529271543026,0.0732950868550688,193,191,191,0,1,3fa6ff61d86a4a2e8157c9e986e9f9a6,1109,1,6,67693,5,676939,9
0.07668082998134196,0.07319559808820486,193,191,191,0,1,c1886f9010e04895a0139fb3995c7d65,1109,1,6,67693,6,676939,9
0.07696598395705223,0.0736926740501076,193,191,191,0,1,0ef354256a2c4393ab1e24bc6e347dde,1109,1,6,67693,7,676939,9
0.07710456196218729,0.07372800284065306,193,191,191,0,1,a1c3aea89aee45139c047baa2db4bee1,1109,1,6,67693,8,676939,9
0.08039815980009735,0.07727813208475709,193,192,192,0,1,09c7bfee63ef4b1fbecd543f50834c83,1109,1,6,67693,9,676939,9
0.07819937192834914,0.07470302004367113,193,181,181,0,1,56314e599f7a45b99f2d95cbba85aeb7,1109,2,1,,0,770715,7
0.07761085405945778,0.07417731895111501,193,181,181,0,1,62000f64219049d39ac4d2ab236a25c5,1109,2,1,,1,770715,7
0.07627657009288669,0.0731537421233952,193,181,181,0,1,9facb241034c4ebb99533901ec9f82ad,1109,2,1,,2,770715,7
0.07631213893182576,0.07302041305229068,193,181,181,0,1,80d4d9d6e77943418037ea5da5885c38,1109,2,1,,3,770715,7
0.07820802787318826,0.07512855995446444,193,181,181,0,1,906c33deb09b4966a8a960415ffd8d77,1109,2,1,,4,770715,7
0.07768763904459774,0.07446197792887688,193,181,181,0,1,d9d274ee49df42a985d029d2c307d8b7,1109,2,1,,5,770715,7
0.0767370390240103,0.0733801918104291,193,181,181,0,1,b567d723745442b58921e1e40fc2acee,1109,2,1,,6,770715,7
0.07755330204963684,0.07429671194404364,193,183,183,0,1,f900806c674f4b20bf49fac62204c01e,1109,2,1,,7,770715,7
0.07658348488621414,0.0733583199325949,193,181,181,0,1,fa17f64d4eb84fdcb02641d743199f17,1109,2,1,,8,770715,7
0.0784484629984945,0.07545313891023397,193,181,181,0,1,2f193a51304b4f97aaf8153e2dfdbcdb,1109,2,1,,9,770715,7
0.07702366495504975,0.07364486600272357,193,183,183,0,1,a289c05a28ab4d0cbc9e01987f79a3c7,1109,2,2,7,0,770715,7
0.07687251106835902,0.07332550291903317,193,183,183,0,1,ec6e103a4a30416caeb40ed28a0463f6,1109,2,2,7,1,770715,7
0.07791586592793465,0.07497417484410107,193,183,183,0,1,0b9ec8289a8446f98311313723b511e8,1109,2,2,7,2,770715,7
0.0766297250520438,0.07378390710800886,193,183,183,0,1,e012fd3fab2940e28488bfaa50e58cea,1109,2,2,7,3,770715,7
0.07677452708594501,0.07369885104708374,193,183,183,0,1,6ca6eeeb298f4ca5b2ea7122e49567ed,1109,2,2,7,4,770715,7
0.07775856810621917,0.0747823161073029,193,183,183,0,1,d3185b5f1a28423d953de420d6511c46,1109,2,2,7,5,770715,7
0.08079131506383419,0.07792008901014924,193,183,183,0,1,7420ded04ffd4811916321f95278123e,1109,2,2,7,6,770715,7
0.0768705599475652,0.07387846894562244,193,187,187,0,1,cef1e9de309f4322ae1bbc86cccbf034,1109,2,2,7,7,770715,7
0.07671969500370324,0.07328163017518818,193,183,183,0,1,6fe57e5b3c2842b6952aea55e9f7c6a5,1109,2,2,7,8,770715,7
0.07675313390791416,0.073741763131693,193,183,183,0,1,3d92e044b55b43c8901fd2a9ea501dca,1109,2,2,7,9,770715,7
0.07681062398478389,0.07395442086271942,193,187,187,0,1,06e523129af54a78adc5b7b8a1491fae,1109,2,3,77,0,770715,0
0.07588891917839646,0.07284199493005872,193,185,185,0,1,9908dc61a10548eeab9a3fedafc7d88f,1109,2,3,77,1,770715,0
0.07679852703586221,0.0737868829164654,193,185,185,0,1,1a9ccad0b7784bb79be51815e47abbe5,1109,2,3,77,2,770715,0
0.07669089501723647,0.0736404019407928,193,185,185,0,1,8245f711412b4b28a2b5a8a83b241970,1109,2,3,77,3,770715,0
0.07588867796584964,0.07286913110874593,193,185,185,0,1,f81814f73f9441768f4ee4628290e42f,1109,2,3,77,4,770715,0
0.07666111784055829,0.0735179369803518,193,185,185,0,1,e69e2917811c41ccbe1fe4ac00bbd412,1109,2,3,77,5,770715,0
0.07652223692275584,0.07334291096776724,193,185,185,0,1,c2820979de2c4a92806012d3d814416e,1109,2,3,77,6,770715,0
0.07639721198938787,0.07323663821443915,193,185,185,0,1,f261d8a2f0524ddca1a2ee47c7a382fe,1109,2,3,77,7,770715,0
0.07690091105177999,0.0739400361198932,193,185,185,0,1,260b65419296415b9b3b74b545f9cd8a,1109,2,3,77,8,770715,0
0.07687495998106897,0.07374918693676591,193,185,185,0,1,a9ef5b2ae46a4b749e544f7b724d37e0,1109,2,3,77,9,770715,0
0.0769853440579027,0.07389232399873435,193,187,187,0,1,09676150491b48b8a8c48d27c1e0d19e,1109,2,4,770,0,770715,7
0.07692401600070298,0.07376944296993315,193,187,187,0,1,b7fc92362ed94bd994c1a8afa0a184a7,1109,2,4,770,1,770715,7
0.07738790893927217,0.07417989382520318,193,187,187,0,1,a1616d0f472d4fafb9f707e9483b778f,1109,2,4,770,2,770715,7
0.07699958398006856,0.0740126131568104,193,187,187,0,1,40680a98fb64435296285530320c9999,1109,2,4,770,3,770715,7
0.07583310990594327,0.07282941788434982,193,187,187,0,1,fdf5fa5480bb47a3bbb25072f1839e5e,1109,2,4,770,4,770715,7
0.076138457050547,0.07312196493148804,193,187,187,0,1,7abd85dfd6ba4875ba2b2f6c5f1b4914,1109,2,4,770,5,770715,7
0.07567885192111135,0.07280765799805522,193,187,187,0,1,46ff723b09e843458065386538dee294,1109,2,4,770,6,770715,7
0.07654511695727706,0.07340767979621887,193,189,189,0,1,71ffaf0041b5499196775826e4f91dbf,1109,2,4,770,7,770715,7
0.07766157388687134,0.07456167391501367,193,187,187,0,1,8c7592d15624414691ec77c80eba05a6,1109,2,4,770,8,770715,7
0.07613045698963106,0.07302788505330682,193,187,187,0,1,bb8bbc0586ff4356887ecb8b227878f5,1109,2,4,770,9,770715,7
0.07719897804781795,0.07405774900689721,193,189,189,0,1,be595347877c45c09b2ccf14590cac32,1109,2,5,7707,0,770715,1
0.07721398607827723,0.07416239008307457,193,191,191,0,1,569d77257c7348299a836c941f4d4f88,1109,2,5,7707,1,770715,1
0.07668919814750552,0.07371707400307059,193,189,189,0,1,c162ea2a4a6f4993a83d67798ad9cea5,1109,2,5,7707,2,770715,1
0.075895254034549,0.07290337095037103,193,189,189,0,1,b5c2a59a71df438bab1ce485918014f6,1109,2,5,7707,3,770715,1
0.0766625099349767,0.07398333284072578,193,189,189,0,1,43634e28b39d41ff8089a5b193b4d3c9,1109,2,5,7707,4,770715,1
0.0777444071136415,0.07423896808177233,193,189,189,0,1,1e5d3c5f695b4a29abfdb89a2922b2c8,1109,2,5,7707,5,770715,1
0.07806429895572364,0.07468674797564745,193,189,189,0,1,47276d933d5c42059cce837e56704060,1109,2,5,7707,6,770715,1
0.07638828293420374,0.07304892409592867,193,189,189,0,1,cc3de8785af94784ba62207726c6e96a,1109,2,5,7707,7,770715,1
0.0768340949434787,0.07380640297196805,193,189,189,0,1,104b5139a75b4457b7fe9c96b4a309bf,1109,2,5,7707,8,770715,1
0.07688199891708791,0.07411386212334037,193,189,189,0,1,76d1b3a9877246949fd825065ee9c347,1109,2,5,7707,9,770715,1
0.07643836387433112,0.07330174301750958,193,191,191,0,1,3027b20c6de545e6a25d9ff4337fc0a1,1109,2,6,77071,0,770715,5
0.07867603190243244,0.0756117319688201,193,191,191,0,1,e78d46b213c74d58943e6a10e5d22fe1,1109,2,6,77071,1,770715,5
0.07626821799203753,0.07308828504756093,193,191,191,0,1,7e385fd7a6a044d69c234c85a8049f7b,1109,2,6,77071,2,770715,5
0.07693924801424146,0.07386824418790638,193,191,191,0,1,92c8d3aa79d046408ff06fc20d5e2cfa,1109,2,6,77071,3,770715,5
0.0775134451687336,0.07439093594439328,193,191,191,0,1,9ea5bf9e90474568b07a534598841a52,1109,2,6,77071,4,770715,5
0.07829110091552138,0.0756973959505558,193,192,192,0,1,341a32311d884ea8aa30a551dd72b579,1109,2,6,77071,5,770715,5
0.07805599388666451,0.07505572703666985,193,191,191,0,1,dfe5e5731ba44370885a9a0706ebb1f6,1109,2,6,77071,6,770715,5
0.0765728282276541,0.07326284586451948,193,191,191,0,1,6de7aeaff07e47d6a1ce03359b3aa72b,1109,2,6,77071,7,770715,5
0.07733963592909276,0.07395629305392504,193,191,191,0,1,1a21ab7d8e874cd68aaffbda84662d61,1109,2,6,77071,8,770715,5
0.07757346192374825,0.0741170619148761,193,191,191,0,1,76c59767deed46d2b92ba11adff5806f,1109,2,6,77071,9,770715,5
0.07657828414812684,0.07327287807129323,193,181,181,0,1,38239fbd206d44fa87fae19142a4a4c6,1109,3,1,,0,952861,9
0.0771871218457818,0.07384805218316615,193,181,181,0,1,2e64de7ab7fd47609babb6e691a60642,1109,3,1,,1,952861,9
0.07584435795433819,0.07273388188332319,193,181,181,0,1,aa2c766a203345fab535d6fc8e86ae2e,1109,3,1,,2,952861,9
0.07706448086537421,0.07402698206715286,193,181,181,0,1,7b343261c4c8429ab8efdabb9c61d733,1109,3,1,,3,952861,9
0.08137541613541543,0.07493018917739391,193,181,181,0,1,453985280f4b4e0c8095d7af1b91b03a,1109,3,1,,4,952861,9
0.07758363801985979,0.07412535115145147,193,181,181,0,1,0c6f63c9289e403b9fce7c36368507f6,1109,3,1,,5,952861,9
0.07724157092161477,0.0738631880376488,193,181,181,0,1,519e497738f7457caf92a4167faf5ac3,1109,3,1,,6,952861,9
0.07720848196186125,0.07351992093026638,193,181,181,0,1,c59c141c6890424f84ce5aede99cbeb5,1109,3,1,,7,952861,9
0.07844516588374972,0.0738911721855402,193,181,181,0,1,797ecdaade9e481fa75b7e08806c472b,1109,3,1,,8,952861,9
0.07818426704034209,0.07461417093873024,193,183,183,0,1,ba364d81b78d43c583f9779e52cd1dfa,1109,3,1,,9,952861,9
0.07724118721671402,0.07367110601626337,193,183,183,0,1,cf657b43968e411b817f278ae036b92a,1109,3,2,9,0,952861,5
0.07793802581727505,0.07441087299957871,193,183,183,0,1,e8d4af2773a046fa94e43d034af5487b,1109,3,2,9,1,952861,5
0.0772542420309037,0.07379750697873533,193,183,183,0,1,1859f8b0273c418ab5f97961c257ef15,1109,3,2,9,2,952861,5
0.07690400001592934,0.0737040659878403,193,183,183,0,1,8ae99fe956c641aea92da63c9725ce27,1109,3,2,9,3,952861,5
0.07788719306699932,0.07459668186493218,193,183,183,0,1,20081daa876049b682f914fbc0bbc263,1109,3,2,9,4,952861,5
0.07649865187704563,0.07324575795792043,193,185,185,0,1,8b18aa4008d948ec9f9b45417db3353a,1109,3,2,9,5,952861,5
0.0771268978714943,0.07404131698422134,193,183,183,0,1,fa1340e659ac4ca5ae7487672c661d62,1109,3,2,9,6,952861,5
0.07836244511418045,0.07472293986938894,193,183,183,0,1,6b216543071a47c7ba3eb58614573a61,1109,3,2,9,7,952861,5
0.07622893690131605,0.07325311820022762,193,183,183,0,1,3b4fceba04614cefabc102c09bbd8102,1109,3,2,9,8,952861,5
0.07670361385680735,0.07340775988996029,193,183,183,0,1,1bf7a814ca2741a0b03930982a6434e2,1109,3,2,9,9,952861,5
0.07648498797789216,0.07315314887091517,193,185,185,0,1,5969c108583f4d3b97e122cba4f84115,1109,3,3,95,0,952861,2
0.07680115010589361,0.07359563396312296,193,185,185,0,1,13913a875761429aa12e2464c49d1b36,1109,3,3,95,1,952861,2
0.07876262511126697,0.07498380611650646,193,187,187,0,1,cd13779da06743b692fff72ce00ac3b5,1109,3,3,95,2,952861,2
0.07647489197552204,0.07302463613450527,193,185,185,0,1,9ebcef23456b4b8d94c0642be9d3da14,1109,3,3,95,3,952861,2
0.07732029212638736,0.07398712495341897,193,185,185,0,1,c7de349d0de84c1f8104d694a4e39516,1109,3,3,95,4,952861,2
0.0774366119876504,0.0739749651402235,193,185,185,0,1,cf6d6810ba604287b5f14ca5cdd84e9a,1109,3,3,95,5,952861,2
0.07676310208626091,0.07352673704735935,193,185,185,0,1,680a2caa1ee243faa975623186803fed,1109,3,3,95,6,952861,2
0.07775311102159321,0.07418080698698759,193,185,185,0,1,c4123555f6ed4f6294c033aad283c18c,1109,3,3,95,7,952861,2
